task,model,condition,trial,status,typecheck,visible,hidden,hiddenSummary,costUsd,turns,wallS,isError,terminalReason,category,difficulty,maxTurns,capHit,stopHookRuns,stopHookBlocks,planNextCalls,planVerifyCalls,gitCommits,verifiedSteps,failedSteps,blockedSteps,incompleteSteps,permissionDenials
json-api-tokens,claude-haiku-4-5-20251001,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,0.9752391000000002,86,256,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-opus-5-5,bare,3,PASS,pass,pass,pass,10 pass 0 fail,2.1706748,74,297,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-fable-5-1,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,3.3187714999999995,46,246,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-haiku-4-5-20251001,bare,2,PASS,pass,pass,pass,10 pass 0 fail,0.7765681999999997,93,304,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-sonnet-5,bare,2,PASS,pass,pass,pass,10 pass 0 fail,0.6504462000000001,37,124,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-opus-5-5,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,1.7295225999999997,43,198,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,0.6996628000000001,36,120,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
json-api-tokens,claude-haiku-4-5-20251001,bare,3,FAIL,pass,pass,fail,1 pass 9 fail,0.7220514999999998,71,362,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-sonnet-5,bare,3,PASS,pass,pass,pass,10 pass 0 fail,0.7452847999999999,48,131,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,4
json-api-tokens,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,0.845194,33,117,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
json-api-tokens,claude-opus-5-5,bare,2,PASS,pass,pass,pass,10 pass 0 fail,1.8288788,63,252,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
json-api-tokens,claude-fable-5-1,bare,1,PASS,pass,pass,pass,10 pass 0 fail,7.228416249999999,108,563,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-fable-5-1,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,4.01965175,69,312,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-haiku-4-5-20251001,bare,1,PASS,pass,pass,pass,10 pass 0 fail,1.0339798000000002,90,364,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-sonnet-5,bare,1,PASS,pass,pass,pass,10 pass 0 fail,0.8001312000000003,38,141,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
json-api-tokens,claude-opus-5-5,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,1.8572717999999993,54,335,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-fable-5-1,bare,3,PASS,pass,pass,pass,10 pass 0 fail,3.2492700000000005,55,358,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-fable-5-1,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,6.448198499999999,109,567,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
json-api-tokens,claude-opus-5-5,bare,1,PASS,pass,pass,pass,10 pass 0 fail,1.7328654,65,240,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-fable-5-1,bare,2,PASS,pass,pass,pass,10 pass 0 fail,4.631498999999999,65,428,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,0.5635698,24,93,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-opus-5-5,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,1.8341796000000001,55,215,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
json-api-tokens,claude-haiku-4-5-20251001,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,0.7722376999999998,64,238,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
json-api-tokens,claude-haiku-4-5-20251001,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,1.0484039000000003,89,383,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
published-flag,claude-haiku-4-5-20251001,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,0.5879656000000001,60,222,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-opus-5,bare,3,PASS,pass,pass,pass,14 pass 0 fail,3.7514144999999997,83,349,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,2
published-flag,claude-opus-5,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,3.4695960000000006,61,291,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,1
published-flag,claude-opus-5,bare,2,PASS,pass,pass,pass,14 pass 0 fail,5.0314464999999995,97,430,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,3
published-flag,claude-haiku-4-5-20251001,bare,2,FAIL,pass,pass,fail,9 pass 5 fail,0.4876093000000001,61,225,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-sonnet-5,bare,2,PASS,pass,pass,pass,14 pass 0 fail,4.879934400000002,117,491,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,1
published-flag,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,3.4676915999999993,86,405,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,5
published-flag,claude-haiku-4-5-20251001,bare,3,FAIL,pass,pass,fail,9 pass 5 fail,0.46857360000000003,57,244,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-sonnet-5,bare,3,PASS,pass,pass,pass,14 pass 0 fail,5.5628680999999975,120,573,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,1
published-flag,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,4.7197782,100,621,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,5
published-flag,claude-haiku-4-5-20251001,bare,1,PASS,pass,pass,pass,14 pass 0 fail,0.6414673,73,258,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-sonnet-5,bare,1,PASS,pass,pass,pass,14 pass 0 fail,4.5903937,109,500,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,1
published-flag,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,2.1702921,58,265,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,2
published-flag,claude-haiku-4-5-20251001,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,0.44157340000000006,52,168,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-opus-5,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,4.721215999999997,80,392,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,5
published-flag,claude-haiku-4-5-20251001,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,0.6451977,69,244,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,0
published-flag,claude-opus-5,bare,1,PASS,pass,pass,pass,14 pass 0 fail,3.924948,91,372,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,4
published-flag,claude-opus-5,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,2.8723425000000002,52,298,false,completed,feat,M,,false,,0,0,0,0,0,0,0,0,2
posts-agent-tool,claude-haiku-4-5-20251001,shipped,1,FAIL,pass,pass,fail,7 pass 4 fail,1.9814470999999998,134,524,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-opus-5-5,bare,3,PASS,pass,pass,pass,11 pass 0 fail,1.4848173999999998,51,277,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-fable-5-1,shipped,3,PASS,pass,pass,pass,11 pass 0 fail,3.0303042500000004,45,255,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-haiku-4-5-20251001,bare,2,FAIL,pass,pass,fail,7 pass 4 fail,1.5908790000000002,123,386,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-sonnet-5,bare,2,PASS,pass,pass,pass,11 pass 0 fail,0.9178396000000001,58,154,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,4
posts-agent-tool,claude-opus-5-5,shipped,1,PASS,pass,pass,pass,11 pass 0 fail,1.5018103999999997,51,173,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-sonnet-5,shipped,3,FAIL,pass,pass,fail,9 pass 2 fail,1.1168956,56,144,false,completed,feat,H,200,false,2,1,0,0,0,0,0,0,0,3
posts-agent-tool,claude-haiku-4-5-20251001,bare,3,FAIL,pass,pass,fail,7 pass 4 fail,1.4539988499999992,103,362,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-sonnet-5,bare,3,PASS,pass,pass,pass,11 pass 0 fail,0.6700926000000001,36,103,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
posts-agent-tool,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,11 pass 0 fail,0.8339480000000002,34,109,false,completed,feat,H,200,false,2,1,0,0,0,0,0,0,0,1
posts-agent-tool,claude-opus-5-5,bare,2,PASS,pass,pass,pass,11 pass 0 fail,1.6386306000000002,62,218,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-fable-5-1,bare,1,PASS,pass,pass,pass,11 pass 0 fail,6.939177749999998,99,618,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
posts-agent-tool,claude-fable-5-1,shipped,2,PASS,pass,pass,pass,11 pass 0 fail,2.989904749999999,66,198,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-haiku-4-5-20251001,bare,1,FAIL,pass,pass,fail,7 pass 4 fail,1.1959397,121,432,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-sonnet-5,bare,1,PASS,pass,pass,pass,11 pass 0 fail,1.1791212000000002,70,182,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,6
posts-agent-tool,claude-opus-5-5,shipped,2,PASS,pass,pass,pass,11 pass 0 fail,1.7410766000000004,58,153,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-fable-5-1,bare,3,PASS,pass,pass,pass,11 pass 0 fail,2.2897582499999998,51,190,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-fable-5-1,shipped,1,PASS,pass,pass,pass,11 pass 0 fail,3.4762442500000006,55,267,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-opus-5-5,bare,1,PASS,pass,pass,pass,11 pass 0 fail,1.7492854,68,236,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
posts-agent-tool,claude-fable-5-1,bare,2,PASS,pass,pass,pass,11 pass 0 fail,2.72228275,60,225,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,11 pass 0 fail,1.4326346000000003,63,165,false,completed,feat,H,200,false,2,1,0,0,0,0,0,0,0,3
posts-agent-tool,claude-opus-5-5,shipped,3,PASS,pass,pass,pass,11 pass 0 fail,1.5516404000000001,45,152,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
posts-agent-tool,claude-haiku-4-5-20251001,shipped,2,FAIL,pass,pass,fail,7 pass 4 fail,0.5947936,52,259,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
posts-agent-tool,claude-haiku-4-5-20251001,shipped,3,PASS,pass,pass,pass,11 pass 0 fail,1.0042501,86,279,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
newsletter-module,claude-haiku-4-5-20251001,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,0.9016079999999999,86,312,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
newsletter-module,claude-opus-5-5,bare,3,PASS,pass,pass,pass,14 pass 0 fail,0.9220040000000003,42,116,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
newsletter-module,claude-fable-5-1,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,2.5356102500000004,51,169,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,4
newsletter-module,claude-haiku-4-5-20251001,bare,2,FAIL,pass,pass,fail,12 pass 2 fail,0.8188673000000001,96,214,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
newsletter-module,claude-sonnet-5,bare,2,FAIL,pass,pass,fail,13 pass 1 fail,0.48715639999999993,35,88,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
newsletter-module,claude-opus-5-5,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,1.0574538,41,108,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
newsletter-module,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,0.45958399999999994,22,69,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
newsletter-module,claude-haiku-4-5-20251001,bare,3,FAIL,pass,pass,fail,12 pass 2 fail,1.5183810000000002,126,598,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
newsletter-module,claude-sonnet-5,bare,3,FAIL,pass,pass,fail,13 pass 1 fail,0.4126466000000001,31,67,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
newsletter-module,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,0.5138729999999999,23,74,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
newsletter-module,claude-opus-5-5,bare,2,PASS,pass,pass,pass,14 pass 0 fail,1.1784664,53,150,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
newsletter-module,claude-fable-5-1,bare,1,PASS,pass,pass,pass,14 pass 0 fail,3.7086252500000003,52,331,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
newsletter-module,claude-fable-5-1,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,3.0615259999999993,66,213,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,3
newsletter-module,claude-haiku-4-5-20251001,bare,1,FAIL,pass,pass,fail,12 pass 2 fail,0.9113935000000004,106,313,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
newsletter-module,claude-sonnet-5,bare,1,PASS,pass,pass,pass,14 pass 0 fail,0.4671978,28,77,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
newsletter-module,claude-opus-5-5,shipped,2,PASS,pass,pass,pass,14 pass 0 fail,0.8512156,28,89,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
newsletter-module,claude-fable-5-1,bare,3,PASS,pass,pass,pass,14 pass 0 fail,2.7053107499999998,77,320,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
newsletter-module,claude-fable-5-1,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,3.4310759999999996,59,279,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,4
newsletter-module,claude-opus-5-5,bare,1,PASS,pass,pass,pass,14 pass 0 fail,1.0001452000000002,48,135,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
newsletter-module,claude-fable-5-1,bare,2,PASS,pass,pass,pass,14 pass 0 fail,3.91698975,91,329,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
newsletter-module,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,14 pass 0 fail,0.4352884,21,58,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
newsletter-module,claude-opus-5-5,shipped,3,PASS,pass,pass,pass,14 pass 0 fail,1.1109954,43,120,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
newsletter-module,claude-haiku-4-5-20251001,shipped,2,FAIL,pass,pass,fail,13 pass 1 fail,0.8638142000000002,79,302,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
newsletter-module,claude-haiku-4-5-20251001,shipped,3,FAIL,pass,pass,fail,13 pass 1 fail,0.843933,81,301,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-haiku-4-5-20251001,shipped,1,PASS,pass,pass,pass,4 pass 0 fail,0.5489954000000001,52,295,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,1
rate-limit-login,claude-opus-5,bare,3,PASS,pass,pass,pass,4 pass 0 fail,3.2221390000000003,57,299,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-opus-5,shipped,1,PASS,pass,pass,pass,4 pass 0 fail,3.1881524999999997,49,319,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-opus-5,bare,2,PASS,pass,pass,pass,4 pass 0 fail,4.9506060000000005,80,891,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,4
rate-limit-login,claude-haiku-4-5-20251001,bare,2,PASS,pass,pass,pass,4 pass 0 fail,0.7259512000000002,85,303,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,bare,2,PASS,pass,pass,pass,4 pass 0 fail,2.2037334,59,270,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,4 pass 0 fail,1.6057109999999999,48,178,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,3
rate-limit-login,claude-haiku-4-5-20251001,bare,3,PASS,pass,pass,pass,4 pass 0 fail,0.6555889000000001,66,386,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,bare,3,PASS,pass,pass,pass,4 pass 0 fail,1.3461510000000003,41,165,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,4 pass 0 fail,1.6959407999999996,45,184,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,1
rate-limit-login,claude-haiku-4-5-20251001,bare,1,PASS,pass,pass,pass,4 pass 0 fail,1.0198616,100,472,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,bare,1,PASS,pass,pass,pass,4 pass 0 fail,1.9948959,45,219,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,4 pass 0 fail,1.3792887,38,162,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-haiku-4-5-20251001,shipped,2,PASS,pass,pass,pass,4 pass 0 fail,0.35403490000000004,32,160,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-opus-5,shipped,3,PASS,pass,pass,pass,4 pass 0 fail,3.4033375,55,333,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-haiku-4-5-20251001,shipped,3,PASS,pass,pass,pass,4 pass 0 fail,0.3746975000000001,34,172,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,0
rate-limit-login,claude-opus-5,bare,1,PASS,pass,pass,pass,4 pass 0 fail,3.5966495000000003,62,526,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,2
rate-limit-login,claude-opus-5,shipped,2,PASS,pass,pass,pass,4 pass 0 fail,3.353718,59,301,false,completed,feat,E,,false,,0,0,0,0,0,0,0,0,2
route-wildcard-404,claude-haiku-4-5-20251001,shipped,1,FAIL,fail,pass,pass,10 pass 0 fail,0.45617360000000007,39,220,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,0
route-wildcard-404,claude-opus-5,bare,3,PASS,pass,pass,pass,10 pass 0 fail,2.4930999999999996,55,331,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-opus-5,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,1.6858149999999996,29,144,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,0
route-wildcard-404,claude-opus-5,bare,2,PASS,pass,pass,pass,10 pass 0 fail,2.1338939999999993,43,224,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,3
route-wildcard-404,claude-haiku-4-5-20251001,bare,2,PASS,pass,pass,pass,10 pass 0 fail,0.48365930000000007,56,224,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-sonnet-5,bare,2,PASS,pass,pass,pass,10 pass 0 fail,2.714425399999999,74,354,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,1.3483740000000002,40,144,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,3
route-wildcard-404,claude-haiku-4-5-20251001,bare,3,PASS,pass,pass,pass,10 pass 0 fail,0.5001583000000002,57,273,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,2
route-wildcard-404,claude-sonnet-5,bare,3,PASS,pass,pass,pass,10 pass 0 fail,2.2642718,53,248,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,2
route-wildcard-404,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,1.7944380000000004,50,194,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,0
route-wildcard-404,claude-haiku-4-5-20251001,bare,1,PASS,pass,pass,pass,10 pass 0 fail,0.4403395000000001,51,204,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-sonnet-5,bare,1,PASS,pass,pass,pass,10 pass 0 fail,3.0060727,71,352,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,5
route-wildcard-404,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,10 pass 0 fail,1.9700169000000003,53,207,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,0
route-wildcard-404,claude-haiku-4-5-20251001,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,0.4622123,35,246,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,0
route-wildcard-404,claude-opus-5,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,2.3453270000000006,41,197,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-haiku-4-5-20251001,shipped,3,PASS,pass,pass,pass,10 pass 0 fail,0.4516549,38,224,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-opus-5,bare,1,PASS,pass,pass,pass,10 pass 0 fail,2.9304324999999998,60,260,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
route-wildcard-404,claude-opus-5,shipped,2,PASS,pass,pass,pass,10 pass 0 fail,2.2513159999999997,41,211,false,completed,bug,M,,false,,0,0,0,0,0,0,0,0,1
cover-attachment,claude-haiku-4-5-20251001,shipped,1,FAIL,pass,pass,fail,6 pass 3 fail,0.9402215999999999,83,348,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
cover-attachment,claude-opus-5-5,bare,3,PASS,pass,pass,pass,9 pass 0 fail,2.4577524000000004,89,319,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
cover-attachment,claude-fable-5-1,shipped,3,PASS,pass,pass,pass,9 pass 0 fail,3.5768807500000004,54,255,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-haiku-4-5-20251001,bare,2,FAIL,pass,pass,fail,6 pass 3 fail,0.952319,88,437,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
cover-attachment,claude-sonnet-5,bare,2,PASS,pass,pass,pass,9 pass 0 fail,0.7641435999999999,39,156,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
cover-attachment,claude-opus-5-5,shipped,1,PASS,pass,pass,pass,9 pass 0 fail,1.8608770000000001,46,195,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,1
cover-attachment,claude-sonnet-5,shipped,3,PASS,pass,pass,pass,9 pass 0 fail,0.7460374,31,121,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,3
cover-attachment,claude-haiku-4-5-20251001,bare,3,FAIL,pass,pass,fail,2 pass 7 fail,1.6646052000000007,147,591,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
cover-attachment,claude-sonnet-5,bare,3,PASS,pass,pass,pass,9 pass 0 fail,0.9332052000000001,52,186,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
cover-attachment,claude-sonnet-5,shipped,2,PASS,pass,pass,pass,9 pass 0 fail,0.9305044000000002,36,131,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-opus-5-5,bare,2,PASS,pass,pass,pass,9 pass 0 fail,2.772465600000001,92,324,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
cover-attachment,claude-fable-5-1,bare,1,PASS,pass,pass,pass,9 pass 0 fail,7.516473749999999,125,766,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,2
cover-attachment,claude-fable-5-1,shipped,2,PASS,pass,pass,pass,9 pass 0 fail,4.202819750000001,57,321,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-haiku-4-5-20251001,bare,1,FAIL,pass,pass,fail,6 pass 3 fail,0.7602657000000002,77,337,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
cover-attachment,claude-sonnet-5,bare,1,PASS,pass,pass,pass,9 pass 0 fail,0.9132575999999999,45,170,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
cover-attachment,claude-opus-5-5,shipped,2,PASS,pass,pass,pass,9 pass 0 fail,2.2205598000000006,67,363,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-fable-5-1,bare,3,PASS,pass,pass,pass,9 pass 0 fail,4.19444125,90,342,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,3
cover-attachment,claude-fable-5-1,shipped,1,PASS,pass,pass,pass,9 pass 0 fail,5.76642775,101,593,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-opus-5-5,bare,1,PASS,pass,pass,pass,9 pass 0 fail,2.2592198000000003,66,324,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,0
cover-attachment,claude-fable-5-1,bare,2,PASS,pass,pass,pass,9 pass 0 fail,4.221845249999999,51,367,false,completed,feat,H,200,false,0,0,0,0,0,0,0,0,0,1
cover-attachment,claude-sonnet-5,shipped,1,PASS,pass,pass,pass,9 pass 0 fail,0.9052439999999999,30,113,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,2
cover-attachment,claude-opus-5-5,shipped,3,PASS,pass,pass,pass,9 pass 0 fail,2.1145210000000003,57,242,false,completed,feat,H,200,false,1,0,0,0,0,0,0,0,0,0
cover-attachment,claude-haiku-4-5-20251001,shipped,2,FAIL,pass,pass,fail,2 pass 7 fail,0.8288085999999999,66,257,false,completed,feat,H,200,false,1,0,0,0,2,0,0,0,0,0
